500,1275.58,1193.5
501,1276.58,1193.47
502,1277.58,1193.43
503,1278.58,1193.4
504,1279.58,1193.37
505,1280.58,1193.34
506,1281.58,1193.3
507,1282.58,1193.27
508,1283.58,1193.24
509,1284.58,1193.2
510,1285.58,1193.17
511,1286.58,1193.14
512,1287.58,1193.1
513,1288.58,1193.06
514,1289.58,1193.03
515,1290.58,1192.99
516,1291.58,1192.95
517,1292.58,1192.91
518,1293.58,1192.86
519,1294.58,1192.82
520,1295.58,1192.77
521,1296.57,1192.72
522,1297.57,1192.67
523,1298.57,1192.62
524,1299.57,1192.56
525,1300.57,1192.5
526,1301.56,1192.44
527,1302.56,1192.37
528,1303.56,1192.31
529,1304.56,1192.23
530,1305.55,1192.16
531,1306.55,1192.08
532,1307.54,1192
533,1308.54,1191.92
534,1309.54,1191.83
535,1310.53,1191.74
536,1311.53,1191.64
537,1312.52,1191.54
538,1313.51,1191.44
539,1314.51,1191.34
540,1315.5,1191.24
541,1316.5,1191.13
542,1317.49,1191.02
543,1318.48,1190.91
544,1319.48,1190.8
545,1320.47,1190.68
546,1321.47,1190.56
547,1322.46,1190.45
548,1323.45,1190.33
549,1324.44,1190.21
550,1325.44,1190.09
551,1326.43,1189.97
552,1327.42,1189.85
553,1328.42,1189.73
554,1329.41,1189.61
555,1330.4,1189.49
556,1331.4,1189.37
557,1332.39,1189.25
558,1333.38,1189.13
559,1334.38,1189.01
560,1335.37,1188.89
561,1336.36,1188.77
562,1337.36,1188.66
563,1338.35,1188.54
564,1339.34,1188.43
565,1340.34,1188.32
566,1341.33,1188.21
567,1342.33,1188.11
568,1343.32,1188
569,1344.32,1187.9
570,1345.31,1187.8
571,1346.31,1187.7
572,1347.3,1187.6
573,1348.3,1187.51
574,1349.29,1187.41
575,1350.29,1187.32
576,1351.28,1187.22
577,1352.28,1187.13
578,1353.28,1187.04
579,1354.27,1186.95
580,1355.27,1186.86
581,1356.26,1186.78
582,1357.26,1186.69
583,1358.26,1186.6
584,1359.25,1186.52
585,1360.25,1186.43
586,1361.25,1186.35
587,1362.24,1186.26
588,1363.24,1186.18
589,1364.23,1186.09
590,1365.23,1186.01
591,1366.23,1185.93
592,1367.22,1185.84
593,1368.22,1185.76
594,1369.22,1185.67
595,1370.21,1185.59
596,1371.21,1185.5
597,1372.21,1185.42
598,1373.2,1185.33
599,1374.2,1185.24
600,1375.2,1185.15
601,1376.19,1185.07
602,1377.19,1184.98
603,1378.18,1184.89
604,1379.18,1184.8
605,1380.18,1184.71
606,1381.17,1184.61
607,1382.17,1184.52
608,1383.16,1184.43
609,1384.16,1184.33
610,1385.15,1184.24
611,1386.15,1184.14
612,1387.14,1184.04
613,1388.14,1183.94
614,1389.13,1183.84
615,1390.13,1183.74
616,1391.12,1183.63
617,1392.12,1183.53
618,1393.11,1183.42
619,1394.11,1183.31
620,1395.1,1183.2
621,1396.09,1183.09
622,1397.09,1182.98
623,1398.08,1182.87
624,1399.07,1182.75
625,1400.07,1182.63
626,1401.06,1182.51
627,1402.05,1182.39
628,1403.04,1182.27
629,1404.04,1182.15
630,1405.03,1182.02
631,1406.02,1181.89
632,1407.01,1181.77
633,1408,1181.64
634,1409,1181.51
635,1409.99,1181.38
636,1410.98,1181.25
637,1411.97,1181.12
638,1412.96,1180.98
639,1413.95,1180.85
640,1414.94,1180.72
641,1415.93,1180.58
642,1416.93,1180.45
643,1417.92,1180.31
644,1418.91,1180.18
645,1419.9,1180.04
646,1420.89,1179.91
647,1421.88,1179.77
648,1422.87,1179.64
649,1423.86,1179.5
650,1424.85,1179.37
651,1425.84,1179.24
652,1426.84,1179.1
653,1427.83,1178.97
654,1428.82,1178.84
655,1429.81,1178.7
656,1430.8,1178.57
657,1431.79,1178.44
658,1432.78,1178.31
659,1433.78,1178.18
660,1434.77,1178.06
661,1435.76,1177.93
662,1436.75,1177.8
663,1437.74,1177.68
664,1438.74,1177.55
665,1439.73,1177.42
666,1440.72,1177.3
667,1441.71,1177.17
668,1442.7,1177.05
669,1443.7,1176.93
670,1444.69,1176.8
671,1445.68,1176.68
672,1446.67,1176.56
673,1447.67,1176.43
674,1448.66,1176.31
675,1449.65,1176.19
676,1450.64,1176.07
677,1451.64,1175.94
678,1452.63,1175.82
679,1453.62,1175.7
680,1454.61,1175.58
681,1455.61,1175.45
682,1456.6,1175.33
683,1457.59,1175.21
684,1458.58,1175.08
685,1459.58,1174.96
686,1460.57,1174.84
687,1461.56,1174.71
688,1462.55,1174.59
689,1463.54,1174.46
690,1464.54,1174.34
691,1465.53,1174.21
692,1466.52,1174.09
693,1467.51,1173.96
694,1468.5,1173.84
695,1469.5,1173.71
696,1470.49,1173.58
697,1471.48,1173.45
698,1472.47,1173.32
699,1473.46,1173.19
700,1474.45,1173.07
701,1475.45,1172.94
702,1476.44,1172.81
703,1477.43,1172.68
704,1478.42,1172.55
705,1479.41,1172.42
706,1480.4,1172.3
707,1481.4,1172.17
708,1482.39,1172.04
709,1483.38,1171.91
710,1484.37,1171.79
711,1485.36,1171.66
712,1486.36,1171.54
713,1487.35,1171.41
714,1488.34,1171.29
715,1489.33,1171.17
716,1490.33,1171.04
717,1491.32,1170.92
718,1492.31,1170.8
719,1493.3,1170.69
720,1494.3,1170.57
721,1495.29,1170.45
722,1496.28,1170.34
723,1497.28,1170.22
724,1498.27,1170.11
725,1499.27,1170
726,1500.26,1169.89
727,1501.25,1169.78
728,1502.25,1169.67
729,1503.24,1169.56
730,1504.24,1169.46
731,1505.23,1169.35
732,1506.23,1169.25
733,1507.22,1169.15
734,1508.22,1169.05
735,1509.21,1168.95
736,1510.21,1168.86
737,1511.2,1168.76
738,1512.2,1168.67
739,1513.19,1168.57
740,1514.19,1168.48
741,1515.19,1168.39
742,1516.18,1168.3
743,1517.18,1168.22
744,1518.17,1168.13
745,1519.17,1168.05
746,1520.17,1167.96
747,1521.16,1167.88
748,1522.16,1167.8
749,1523.16,1167.73
750,1524.16,1167.65
751,1525.15,1167.57
752,1526.15,1167.5
753,1527.15,1167.42
754,1528.14,1167.35
755,1529.14,1167.28
756,1530.14,1167.2
757,1531.14,1167.13
758,1532.13,1167.06
759,1533.13,1166.99
760,1534.13,1166.91
761,1535.13,1166.84
762,1536.12,1166.77
763,1537.12,1166.69
764,1538.12,1166.62
765,1539.11,1166.54
766,1540.11,1166.47
767,1541.11,1166.39
768,1542.11,1166.31
769,1543.1,1166.23
770,1544.1,1166.15
771,1545.1,1166.07
772,1546.09,1165.99
773,1547.09,1165.9
774,1548.08,1165.82
775,1549.08,1165.73
776,1550.08,1165.64
777,1551.07,1165.54
778,1552.07,1165.45
779,1553.06,1165.36
780,1554.06,1165.26
781,1555.06,1165.17
782,1556.05,1165.07
783,1557.05,1164.98
784,1558.04,1164.88
785,1559.04,1164.79
786,1560.03,1164.69
787,1561.03,1164.6
788,1562.02,1164.5
789,1563.02,1164.41
790,1564.02,1164.31
791,1565.01,1164.22
792,1566.01,1164.13
793,1567,1164.04
794,1568,1163.96
795,1569,1163.87
796,1569.99,1163.79
797,1570.99,1163.7
798,1571.98,1163.62
799,1572.98,1163.55
800,1573.98,1163.47
801,1574.98,1163.4
802,1575.97,1163.33
803,1576.97,1163.26
804,1577.97,1163.19
805,1578.97,1163.13
806,1579.96,1163.06
807,1580.96,1163
808,1581.96,1162.94
809,1582.96,1162.88
810,1583.96,1162.82
811,1584.95,1162.76
812,1585.95,1162.7
813,1586.95,1162.64
814,1587.95,1162.59
815,1588.95,1162.53
816,1589.95,1162.47
817,1590.95,1162.42
818,1591.94,1162.36
819,1592.94,1162.3
820,1593.94,1162.24
821,1594.94,1162.18
822,1595.94,1162.12
823,1596.94,1162.06
824,1597.93,1162
825,1598.93,1161.93
826,1599.93,1161.87
827,1600.93,1161.8
828,1601.93,1161.73
829,1602.92,1161.66
830,1603.92,1161.59
831,1604.92,1161.52
832,1605.92,1161.45
833,1606.91,1161.37
834,1607.91,1161.29
835,1608.91,1161.21
836,1609.9,1161.13
837,1610.9,1161.05
838,1611.9,1160.96
839,1612.89,1160.87
840,1613.89,1160.78
841,1614.89,1160.69
842,1615.88,1160.59
843,1616.88,1160.5
844,1617.87,1160.4
845,1618.87,1160.3
846,1619.86,1160.19
847,1620.86,1160.09
848,1621.85,1159.98
849,1622.84,1159.87
850,1623.84,1159.75
851,1624.83,1159.63
852,1625.82,1159.52
853,1626.82,1159.39
854,1627.81,1159.27
855,1628.8,1159.14
856,1629.79,1159.01
857,1630.78,1158.88
858,1631.78,1158.75
859,1632.77,1158.62
860,1633.76,1158.48
861,1634.75,1158.35
862,1635.74,1158.22
863,1636.73,1158.08
864,1637.72,1157.95
865,1638.72,1157.82
866,1639.71,1157.69
867,1640.7,1157.56
868,1641.69,1157.43
869,1642.68,1157.3
870,1643.67,1157.18
871,1644.67,1157.06
872,1645.66,1156.94
873,1646.65,1156.83
874,1647.65,1156.72
875,1648.64,1156.61
876,1649.63,1156.51
877,1650.63,1156.42
878,1651.62,1156.32
879,1652.62,1156.23
880,1653.62,1156.15
881,1654.61,1156.07
882,1655.61,1155.99
883,1656.61,1155.92
884,1657.6,1155.85
885,1658.6,1155.78
886,1659.6,1155.72
887,1660.6,1155.65
888,1661.59,1155.59
889,1662.59,1155.53
890,1663.59,1155.47
891,1664.59,1155.42
892,1665.59,1155.36
893,1666.59,1155.31
894,1667.59,1155.25
895,1668.59,1155.2
896,1669.58,1155.14
897,1670.58,1155.09
898,1671.58,1155.03
899,1672.58,1154.98
900,1673.58,1154.92
901,1674.58,1154.86
902,1675.58,1154.8
903,1676.58,1154.74
904,1677.57,1154.67
905,1678.57,1154.61
906,1679.57,1154.54
907,1680.57,1154.46
908,1681.56,1154.39
909,1682.56,1154.31
910,1683.56,1154.24
911,1684.56,1154.16
912,1685.55,1154.07
913,1686.55,1153.99
914,1687.55,1153.91
915,1688.54,1153.82
916,1689.54,1153.73
917,1690.53,1153.64
918,1691.53,1153.55
919,1692.53,1153.46
920,1693.52,1153.37
921,1694.52,1153.28
922,1695.51,1153.19
923,1696.51,1153.1
924,1697.5,1153
925,1698.5,1152.91
926,1699.5,1152.82
927,1700.49,1152.73
928,1701.49,1152.63
929,1702.48,1152.54
930,1703.48,1152.45
931,1704.48,1152.36
932,1705.47,1152.27
933,1706.47,1152.18
934,1707.46,1152.09
935,1708.46,1152.01
936,1709.46,1151.92
937,1710.45,1151.83
938,1711.45,1151.75
939,1712.45,1151.67
940,1713.44,1151.59
941,1714.44,1151.5
942,1715.44,1151.42
943,1716.43,1151.35
944,1717.43,1151.27
945,1718.43,1151.19
946,1719.42,1151.11
947,1720.42,1151.04
948,1721.42,1150.96
949,1722.41,1150.89
950,1723.41,1150.82
951,1724.41,1150.75
952,1725.41,1150.68
953,1726.41,1150.61
954,1727.4,1150.54
955,1728.4,1150.47
956,1729.4,1150.41
957,1730.4,1150.34
958,1731.39,1150.28
959,1732.39,1150.21
960,1733.39,1150.15
961,1734.39,1150.09
962,1735.39,1150.03
963,1736.39,1149.97
964,1737.38,1149.91
965,1738.38,1149.85
966,1739.38,1149.79
967,1740.38,1149.74
968,1741.38,1149.68
969,1742.38,1149.62
970,1743.37,1149.57
971,1744.37,1149.51
972,1745.37,1149.46
973,1746.37,1149.4
974,1747.37,1149.35
975,1748.37,1149.29
976,1749.37,1149.24
977,1750.36,1149.18
978,1751.36,1149.13
979,1752.36,1149.07
980,1753.36,1149.02
981,1754.36,1148.96
982,1755.36,1148.91
